ID,Adoption,Died,Euthanasia,Return_to_owner,Transfer
207,0.673677726242,0.00916798983605,0.00969504499349,0.181226048791,0.126233190138
208,0.15619047619,0.0,0.206101190476,0.162857142857,0.474851190476
209,0.429688696669,0.00130524117301,0.0433104612895,0.317509700357,0.208185900511
210,0.466716894636,0.0,0.0501174281027,0.270907663759,0.212258013502
211,0.0913778236079,0.0397806333545,0.0759912633347,0.0,0.792850279703
212,0.356058632937,0.0,0.0695033632953,0.48511393575,0.0893240680179
213,0.388429612602,0.00650571288777,0.0501890678951,0.44347639978,0.111399206835
214,0.586955124191,0.0,0.0192554497088,0.229019119994,0.164770306106
215,0.0,0.0168726301783,0.00732603599915,0.0072304164129,0.96857091741
216,0.390219680072,0.0,0.0479247052378,0.328096969117,0.233758645573
217,0.875705017744,0.0,0.0,0.0197251773637,0.104569804892
218,0.454462273005,0.0,0.0229891055594,0.0998853927562,0.422663228679
219,0.511272634109,0.0,0.0204808434586,0.253598675909,0.214647846524
220,0.278546618975,0.0,0.0318729768809,0.548516450115,0.141063954029
221,0.15197375677,0.0,0.196017756604,0.220532703404,0.431475783222
222,0.308785059743,0.0400009857585,0.08824139448,0.0,0.562972560018
223,0.175216449819,0.0490790783486,0.155067863474,0.0,0.620636608358
224,0.586955124191,0.0,0.0192554497088,0.229019119994,0.164770306106
225,0.409756493506,0.0,0.474583333333,0.101493506494,0.0141666666667
226,0.552638040723,0.0,0.0152051462673,0.250169342067,0.181987470943
227,0.175216449819,0.0490790783486,0.155067863474,0.0,0.620636608358
228,0.0,0.075,0.0,0.0,0.925
229,0.429688696669,0.00130524117301,0.0433104612895,0.317509700357,0.208185900511
230,0.106655762904,0.0,0.0714239944857,0.0,0.82192024261
231,0.913624228395,0.00136676215623,0.0,0.00785779749581,0.0771512119528
232,0.90261867897,0.0,0.0,0.0,0.0973813210298
233,0.0,0.0,0.0462961207875,0.0,0.953703879213
234,0.0,0.0,0.0,0.381523807075,0.618476192925
235,0.32887436059,0.0,0.0908250509683,0.341946620889,0.238353967553
236,0.913624228395,0.00136676215623,0.0,0.00785779749581,0.0771512119528
237,0.336948040944,0.0,0.0629255866308,0.405804243806,0.194322128619
238,0.14535138394,0.0,0.0411521914948,0.066947395322,0.746549029243
239,0.586955124191,0.0,0.0192554497088,0.229019119994,0.164770306106
240,0.709058146241,0.00753705223984,0.00971191646657,0.0358339310215,0.237858954031
241,0.8695286437,0.0,0.0,0.0451353879988,0.0853359683012
242,0.420177404369,0.0,0.0256862817921,0.414644757208,0.139491556631
243,0.913624228395,0.00136676215623,0.0,0.00785779749581,0.0771512119528
244,0.445319871349,0.0,0.0688955584921,0.115353014364,0.370431555795
245,0.429688696669,0.00130524117301,0.0433104612895,0.317509700357,0.208185900511
246,0.281400735917,0.0,0.058750185779,0.430574302661,0.229274775643
247,0.386321600617,0.0,0.0299303737801,0.115285218311,0.468462807291
248,0.454462273005,0.0,0.0229891055594,0.0998853927562,0.422663228679
249,0.336948040944,0.0,0.0629255866308,0.405804243806,0.194322128619
250,0.930658716374,0.0,0.0,0.0,0.0693412836257
251,0.0,0.0,0.0,0.383619366744,0.616380633256
252,0.441032156964,0.0,0.0852336658001,0.372213985727,0.101520191509
253,0.0,0.011519604796,0.019056949784,0.0,0.96942344542
254,0.355888981181,0.0,0.0429057176431,0.444023751766,0.15718154941
255,0.0,0.0,0.030862058194,0.0,0.969137941806
256,0.537393213577,0.00189195722691,0.024947662751,0.261033873609,0.174733292836
257,0.355888981181,0.0,0.0429057176431,0.444023751766,0.15718154941
258,0.454462273005,0.0,0.0229891055594,0.0998853927562,0.422663228679
259,0.379843828743,0.0,0.0295073430419,0.351656553652,0.238992274563
260,0.944131560755,0.0,0.0,0.0263663606159,0.0295020786287
261,0.838219327909,0.0,0.0,0.0644916491993,0.0972890228913
262,0.613280325988,0.0,0.0195521152461,0.209156671911,0.158010886855
263,0.712406467414,0.0,0.0,0.0954628499154,0.192130682671
264,0.485434042599,0.00345723718023,0.0289842814582,0.284132278925,0.197992159837
265,0.343150748152,0.0,0.0552515582511,0.428235485869,0.173362207728
266,0.213457244976,0.0,0.0739699375204,0.241864376622,0.470708440881
267,0.139232810676,0.0,0.153482381626,0.0510897872055,0.656195020493
268,0.00316491880449,0.00823773514454,0.0835163339403,0.00271844949715,0.902362562614
269,0.0,0.0407729157979,0.0964104273648,0.0,0.862816656837
270,0.746845238095,0.0,0.0,0.0,0.253154761905
271,0.0622372841983,0.0,0.0864172841417,0.0,0.85134543166
272,0.424678637188,0.0195925054784,0.0654254808607,0.20963829852,0.280665077952
273,0.0298848275367,0.0,0.181845557557,0.447645187231,0.340624427676
274,0.198185136295,0.0,0.027065496669,0.572895337692,0.201854029344
275,0.316615411669,0.0,0.134407294399,0.337008213958,0.211969079974
276,0.00854302106077,0.0,0.276103944913,0.02553252047,0.689820513556
277,0.0,0.0344610553961,0.0330794451993,0.0,0.932459499405
278,0.305521744153,0.0,0.04223406271,0.219507634924,0.432736558213
279,0.130457251082,0.0,0.0,0.0,0.869542748918
280,0.0,0.0,0.108168745233,0.030089106401,0.861742148366
281,0.435044661227,0.0,0.0448242039042,0.342170565033,0.177960569835
282,0.311941576312,0.0,0.0181345210876,0.405987759449,0.263936143152
283,0.0394077653247,0.0,0.0,0.142732013178,0.817860221498
284,0.875705017744,0.0,0.0,0.0197251773637,0.104569804892
285,0.355888981181,0.0,0.0429057176431,0.444023751766,0.15718154941
286,0.485434042599,0.00345723718023,0.0289842814582,0.284132278925,0.197992159837
287,0.0,0.0,0.446971153846,0.0,0.553028846154
288,0.0,0.040833286116,0.0552896769702,0.0,0.903877036914
289,0.586955124191,0.0,0.0192554497088,0.229019119994,0.164770306106
290,0.388429612602,0.00650571288777,0.0501890678951,0.44347639978,0.111399206835
291,0.691590087077,0.0,0.0,0.0903688632542,0.218041049669
292,0.877335989603,0.00310020793594,0.0,0.015773088775,0.103790713686
293,0.928405830162,0.0,0.00138353649902,0.00775864823001,0.0624519851088
294,0.0,0.0,0.800099206349,0.0125,0.187400793651
295,0.311516641076,0.0,0.0653370734552,0.468076162414,0.155070123055
296,0.0394077653247,0.0,0.0,0.142732013178,0.817860221498
297,0.426767151016,0.0,0.0344102274927,0.339001990105,0.199820631386
298,0.0732844479516,0.0311697063373,0.094283724645,0.289825081184,0.511437039882
299,0.552638040723,0.0,0.0152051462673,0.250169342067,0.181987470943
300,0.305521744153,0.0,0.04223406271,0.219507634924,0.432736558213
301,0.429688696669,0.00130524117301,0.0433104612895,0.317509700357,0.208185900511
302,0.90756775109,0.0,0.0,0.0,0.0924322489105
303,0.875705017744,0.0,0.0,0.0197251773637,0.104569804892
304,0.513832785109,0.00372082676191,0.0331238789072,0.273009519086,0.176312990136
305,0.0,0.00743233341922,0.255960133475,0.360795152596,0.375812380509
306,0.0,0.0,1.0,0.0,0.0
307,0.709058146241,0.00753705223984,0.00971191646657,0.0358339310215,0.237858954031
308,0.292183571957,0.0260927097393,0.0266550709703,0.0974308130291,0.557637834304
309,0.60565906681,0.0,0.0,0.153080921272,0.241260011918
310,0.0,0.0,0.046903308784,0.0,0.953096691216
311,0.213457244976,0.0,0.0739699375204,0.241864376622,0.470708440881
312,0.928405830162,0.0,0.00138353649902,0.00775864823001,0.0624519851088
313,0.0913778236079,0.0397806333545,0.0759912633347,0.0,0.792850279703
314,0.390219680072,0.0,0.0479247052378,0.328096969117,0.233758645573
315,0.0,0.0,0.0415960622116,0.0,0.958403937788
316,0.344931231582,0.0,0.026103821637,0.475453379276,0.153511567505
317,0.352344072918,0.0,0.0275727101409,0.465793476433,0.154289740508
318,0.705308049147,0.0,0.0,0.0637483999403,0.230943550913
319,0.0,0.00520743513143,0.00922772413993,0.0,0.985564840729
320,0.429688696669,0.00130524117301,0.0433104612895,0.317509700357,0.208185900511
321,0.305521744153,0.0,0.04223406271,0.219507634924,0.432736558213
322,0.0,0.0,0.0145509442034,0.0,0.985449055797
323,0.0,0.0,0.0145509442034,0.0,0.985449055797
324,0.998684210526,0.0,0.0,0.0,0.00131578947368
325,0.877335989603,0.00310020793594,0.0,0.015773088775,0.103790713686
326,0.877335989603,0.00310020793594,0.0,0.015773088775,0.103790713686
327,0.849516914162,0.0,0.0,0.0600531689229,0.0904299169154
328,0.414528630631,0.0,0.0305650182732,0.347773669869,0.207132681226
329,0.685730988424,0.0,0.0,0.117274311263,0.196994700313
330,0.116291009788,0.046768005996,0.17236562055,0.0644355295915,0.600139834074
331,0.250771405439,0.0,0.252284934085,0.353989833178,0.142953827298
332,0.0498237690282,0.0,0.156174848309,0.0,0.794001382662
333,0.87398977163,0.0,0.00802117306759,0.00654537242732,0.111443682875
334,0.838219327909,0.0,0.0,0.0644916491993,0.0972890228913
335,0.139232810676,0.0,0.153482381626,0.0510897872055,0.656195020493
336,0.87398977163,0.0,0.00802117306759,0.00654537242732,0.111443682875
337,0.0,0.0,0.253136724387,0.0,0.746863275613
338,0.599653414389,0.00417837919242,0.00391361304032,0.175873952497,0.216380640881
339,0.0,0.0,0.0971576623579,0.175679577777,0.727162759865
340,0.537393213577,0.00189195722691,0.024947662751,0.261033873609,0.174733292836
341,0.292183571957,0.0260927097393,0.0266550709703,0.0974308130291,0.557637834304
342,0.709058146241,0.00753705223984,0.00971191646657,0.0358339310215,0.237858954031
343,0.0263456229538,0.0,0.360299559603,0.344822009487,0.268532807956
344,0.669843771947,0.0,0.0145745891844,0.143806893915,0.171774744953
345,0.386321600617,0.0,0.0299303737801,0.115285218311,0.468462807291
346,0.485434042599,0.00345723718023,0.0289842814582,0.284132278925,0.197992159837
347,0.311516641076,0.0,0.0653370734552,0.468076162414,0.155070123055
348,0.0478400772721,0.0866835057779,0.229708163147,0.0,0.635768253803
349,0.0,0.0,0.903273809524,0.0967261904762,0.0
350,0.466716894636,0.0,0.0501174281027,0.270907663759,0.212258013502
351,0.648854749505,0.0,0.0,0.0383439184944,0.312801332001
352,0.0,0.0,0.0145509442034,0.0,0.985449055797
353,0.311516641076,0.0,0.0653370734552,0.468076162414,0.155070123055
354,0.928405830162,0.0,0.00138353649902,0.00775864823001,0.0624519851088
355,0.511272634109,0.0,0.0204808434586,0.253598675909,0.214647846524
356,0.116166787308,0.0944681958079,0.163076916955,0.0,0.62628809993
357,0.576082639348,0.0,0.0,0.214345456673,0.209571903979
358,0.624853934516,0.0,0.0,0.0801725699879,0.294973495496
359,0.249029537246,0.0647696963795,0.121528390448,0.0224685557216,0.542203820204
360,0.624853934516,0.0,0.0,0.0801725699879,0.294973495496
361,0.977557573137,0.0,0.0,0.0,0.0224424268632
362,0.0389722604285,0.0175564378613,0.133835949301,0.359767901218,0.449867451191
363,0.278546618975,0.0,0.0318729768809,0.548516450115,0.141063954029
364,0.998684210526,0.0,0.0,0.0,0.00131578947368
365,0.454462273005,0.0,0.0229891055594,0.0998853927562,0.422663228679
366,0.381666666667,0.0,0.0633928571429,0.0,0.55494047619
367,0.655557600552,0.0,0.0,0.161730457215,0.182711942233
368,0.162121939551,0.0,0.235683723372,0.217931169918,0.384263167159
369,0.00854302106077,0.0,0.276103944913,0.02553252047,0.689820513556
370,0.555557624754,0.0,0.0099955363151,0.199005313981,0.23544152495
371,0.586955124191,0.0,0.0192554497088,0.229019119994,0.164770306106
372,0.673677726242,0.00916798983605,0.00969504499349,0.181226048791,0.126233190138
373,0.928405830162,0.0,0.00138353649902,0.00775864823001,0.0624519851088
374,0.379843828743,0.0,0.0295073430419,0.351656553652,0.238992274563
375,0.0,0.0,0.193845322515,0.0,0.806154677485
376,0.373967058565,0.0,0.0459515065836,0.375962393836,0.204119041015
377,0.576866679534,0.0,0.0339863511808,0.232063176882,0.157083792403
378,0.586955124191,0.0,0.0192554497088,0.229019119994,0.164770306106
379,0.586955124191,0.0,0.0192554497088,0.229019119994,0.164770306106
380,0.230384578442,0.185629369018,0.0,0.0,0.58398605254
381,0.913624228395,0.00136676215623,0.0,0.00785779749581,0.0771512119528
382,0.0,0.0,0.38375,0.0,0.61625
383,0.0,0.10969461229,0.0473391013382,0.0,0.842966286371
384,0.00865213164772,0.0191722453903,0.0979318257471,0.0227589107408,0.851484886474
385,0.320430849222,0.0,0.0391315505398,0.394692885263,0.245744714976
386,0.248058227727,0.0,0.0,0.530261010365,0.221680761908
387,0.0,0.040833286116,0.0552896769702,0.0,0.903877036914
388,0.444533255565,0.0,0.0,0.267802596653,0.287664147782
389,0.877335989603,0.00310020793594,0.0,0.015773088775,0.103790713686
390,0.913624228395,0.00136676215623,0.0,0.00785779749581,0.0771512119528
391,0.0,0.0,0.332916666667,0.662083333333,0.005
392,0.0,0.0,0.0415960622116,0.0,0.958403937788
393,0.928405830162,0.0,0.00138353649902,0.00775864823001,0.0624519851088
394,0.0187579944902,0.0218430470932,0.0878805588405,0.0,0.871518399576
395,0.485434042599,0.00345723718023,0.0289842814582,0.284132278925,0.197992159837
396,0.0442539919372,0.0,0.448069655839,0.452637638942,0.0550387132822
397,0.0389722604285,0.0175564378613,0.133835949301,0.359767901218,0.449867451191
398,0.407773854488,0.00687507058377,0.0718031069402,0.00783942118833,0.5057085468
399,0.655938353189,0.0,0.0,0.130800037726,0.213261609085
400,0.849516914162,0.0,0.0,0.0600531689229,0.0904299169154
401,0.928405830162,0.0,0.00138353649902,0.00775864823001,0.0624519851088
402,0.559137503323,0.0,0.0,0.135579088103,0.305283408574
403,0.613280325988,0.0,0.0195521152461,0.209156671911,0.158010886855
404,0.0,0.0390583842811,0.0910600844198,0.0,0.869881531299
